"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
2348,285.71,722.83,333.33,399.27,1741.14
2352,285.71,721.61,332.11,398.05,1737.48
2356,285.71,721.61,332.11,398.05,1737.48
2360,286.94,721.61,332.11,399.27,1739.93
2364,286.94,720.39,332.11,399.27,1738.71
2368,286.94,721.61,332.11,399.27,1739.93
2372,286.94,721.61,332.11,399.27,1739.93
2376,286.94,721.61,332.11,399.27,1739.93
2380,285.71,721.61,332.11,399.27,1738.7
2384,286.94,722.83,333.33,398.05,1741.15
2388,285.71,722.83,333.33,398.05,1739.92
2392,285.71,722.83,332.11,399.27,1739.92
2396,285.71,724.05,333.33,399.27,1742.36
2400,285.71,722.83,333.33,396.83,1738.7
2404,285.71,722.83,333.33,398.05,1739.92
2408,285.71,722.83,333.33,399.27,1741.14
2412,285.71,722.83,332.11,399.27,1739.92
2416,285.71,721.61,333.33,398.05,1738.7
2420,285.71,721.61,332.11,398.05,1737.48
2424,285.71,722.83,333.33,398.05,1739.92
2428,285.71,722.83,332.11,399.27,1739.92
2432,286.94,721.61,333.33,398.05,1739.93
2436,285.71,722.83,330.89,399.27,1738.7
2440,285.71,721.61,332.11,399.27,1738.7
2444,286.94,721.61,332.11,399.27,1739.93
2448,286.94,721.61,330.89,399.27,1738.71
2452,286.94,721.61,332.11,399.27,1739.93
2456,285.71,721.61,332.11,398.05,1737.48
2460,286.94,721.61,333.33,398.05,1739.93
2464,285.71,721.61,332.11,399.27,1738.7
2468,286.94,721.61,332.11,398.05,1738.71
2472,285.71,721.61,333.33,399.27,1739.92
2476,289.38,722.83,330.89,398.05,1741.15
2480,286.94,721.61,332.11,398.05,1738.71
2484,285.71,721.61,332.11,399.27,1738.7
2488,285.71,721.61,333.33,399.27,1739.92
2492,285.71,721.61,333.33,398.05,1738.7
2496,285.71,721.61,332.11,398.05,1737.48
2500,285.71,721.61,332.11,399.27,1738.7
2504,285.71,721.61,332.11,399.27,1738.7
2508,285.71,722.83,333.33,399.27,1741.14
2512,285.71,721.61,333.33,398.05,1738.7
2516,285.71,722.83,333.33,398.05,1739.92
2520,288.16,720.39,330.89,402.93,1742.37
2524,285.71,720.39,332.11,399.27,1737.48
2528,285.71,722.83,333.33,399.27,1741.14
2532,286.94,721.61,332.11,399.27,1739.93
2536,286.94,721.61,330.89,401.71,1741.15
2540,285.71,721.61,332.11,398.05,1737.48
2544,285.71,721.61,332.11,399.27,1738.7
2548,284.49,721.61,330.89,399.27,1736.26
2552,285.71,722.83,332.11,399.27,1739.92
2556,285.71,721.61,332.11,399.27,1738.7
2560,285.71,724.05,333.33,398.05,1741.14
2564,286.94,722.83,332.11,399.27,1741.15
2568,285.71,721.61,332.11,398.05,1737.48
2572,285.71,721.61,332.11,398.05,1737.48
2576,286.94,721.61,332.11,398.05,1738.71
2580,285.71,721.61,332.11,398.05,1737.48
2584,286.94,724.05,332.11,399.27,1742.37
2588,285.71,721.61,332.11,399.27,1738.7
2592,285.71,722.83,332.11,399.27,1739.92
2596,285.71,721.61,332.11,398.05,1737.48
2600,285.71,722.83,332.11,398.05,1738.7
2604,285.71,720.39,332.11,399.27,1737.48
2608,286.94,721.61,332.11,399.27,1739.93
2612,286.94,721.61,332.11,399.27,1739.93
2616,285.71,721.61,333.33,398.05,1738.7
2620,285.71,722.83,333.33,398.05,1739.92
2624,285.71,721.61,333.33,398.05,1738.7
2628,285.71,722.83,332.11,398.05,1738.7
2632,284.49,722.83,332.11,398.05,1737.48
2636,285.71,721.61,332.11,398.05,1737.48
2640,285.71,721.61,332.11,398.05,1737.48
2644,285.71,721.61,333.33,398.05,1738.7
2648,285.71,722.83,332.11,398.05,1738.7
2652,285.71,721.61,333.33,398.05,1738.7
2656,284.49,721.61,333.33,398.05,1737.48
2660,285.71,721.61,333.33,399.27,1739.92
2664,285.71,721.61,332.11,398.05,1737.48
2668,285.71,722.83,333.33,398.05,1739.92
2672,285.71,721.61,333.33,398.05,1738.7
2676,285.71,721.61,333.33,398.05,1738.7
2680,285.71,721.61,332.11,398.05,1737.48
2684,285.71,721.61,333.33,398.05,1738.7
2688,285.71,722.83,332.11,398.05,1738.7
2692,285.71,721.61,332.11,398.05,1737.48
2696,285.71,721.61,332.11,398.05,1737.48
2700,285.71,721.61,332.11,398.05,1737.48
2704,285.71,721.61,332.11,398.05,1737.48
2708,285.71,722.83,333.33,398.05,1739.92
2712,285.71,721.61,333.33,398.05,1738.7
2716,285.71,722.83,332.11,396.83,1737.48
2720,285.71,722.83,332.11,398.05,1738.7
2724,285.71,721.61,333.33,398.05,1738.7
2728,285.71,721.61,332.11,398.05,1737.48
2732,286.94,721.61,333.33,398.05,1739.93
2736,285.71,722.83,333.33,398.05,1739.92
2740,285.71,721.61,333.33,398.05,1738.7
2744,285.71,721.61,332.11,398.05,1737.48
2748,285.71,721.61,332.11,398.05,1737.48
2752,285.71,721.61,332.11,398.05,1737.48
2756,285.71,721.61,333.33,398.05,1738.7
2760,285.71,722.83,333.33,398.05,1739.92
2764,285.71,722.83,332.11,398.05,1738.7
2768,285.71,721.61,332.11,396.83,1736.26
2772,285.71,722.83,333.33,398.05,1739.92
2776,285.71,722.83,333.33,398.05,1739.92
2780,285.71,722.83,332.11,398.05,1738.7
2784,284.49,722.83,333.33,398.05,1738.7
2788,285.71,722.83,333.33,398.05,1739.92
2792,285.71,721.61,333.33,398.05,1738.7
2796,285.71,722.83,332.11,398.05,1738.7
2800,285.71,722.83,333.33,398.05,1739.92
2804,285.71,721.61,333.33,399.27,1739.92
2808,286.94,722.83,332.11,398.05,1739.93
2812,284.49,721.61,330.89,398.05,1735.04
2816,285.71,721.61,333.33,400.49,1741.14
2820,286.94,722.83,330.89,396.83,1737.49
2824,285.71,721.61,330.89,398.05,1736.26
2828,286.94,721.61,332.11,398.05,1738.71
2832,285.71,721.61,330.89,399.27,1737.48
2836,285.71,722.83,332.11,398.05,1738.7
2840,285.71,721.61,332.11,398.05,1737.48
2844,285.71,721.61,333.33,399.27,1739.92
2848,285.71,722.83,332.11,398.05,1738.7
2852,285.71,721.61,333.33,399.27,1739.92
2856,285.71,722.83,333.33,398.05,1739.92
2860,285.71,722.83,333.33,400.49,1742.36
2864,285.71,722.83,332.11,398.05,1738.7
2868,285.71,721.61,332.11,398.05,1737.48
2872,288.16,717.95,330.89,404.15,1741.15
2876,286.94,717.95,330.89,401.71,1737.49
2880,288.16,719.17,330.89,402.93,1741.15
2884,286.94,719.17,330.89,402.93,1739.93
2888,285.71,721.61,332.11,398.05,1737.48
2892,284.49,722.83,332.11,398.05,1737.48
2896,285.71,722.83,332.11,398.05,1738.7
2900,286.94,721.61,330.89,398.05,1737.49
2904,285.71,721.61,332.11,398.05,1737.48
2908,286.94,722.83,332.11,398.05,1739.93
2912,285.71,722.83,332.11,399.27,1739.92
2916,286.94,722.83,332.11,399.27,1741.15
2920,286.94,721.61,332.11,399.27,1739.93
2924,286.94,722.83,332.11,398.05,1739.93
2928,285.71,721.61,333.33,398.05,1738.7
2932,285.71,721.61,333.33,398.05,1738.7
2936,286.94,722.83,332.11,398.05,1739.93
2940,286.94,722.83,333.33,398.05,1741.15
2944,285.71,722.83,333.33,398.05,1739.92
2948,285.71,721.61,332.11,399.27,1738.7
2952,286.94,721.61,333.33,398.05,1739.93
2956,285.71,722.83,332.11,398.05,1738.7
2960,285.71,721.61,332.11,399.27,1738.7
2964,285.71,721.61,332.11,398.05,1737.48
2968,285.71,722.83,332.11,398.05,1738.7
2972,286.94,722.83,332.11,398.05,1739.93
2976,286.94,721.61,332.11,399.27,1739.93
2980,286.94,721.61,332.11,399.27,1739.93
2984,286.94,721.61,332.11,399.27,1739.93
2988,286.94,722.83,330.89,399.27,1739.93
2992,288.16,721.61,333.33,399.27,1742.37
2996,286.94,721.61,332.11,399.27,1739.93
3000,285.71,721.61,332.11,400.49,1739.92
3004,285.71,721.61,332.11,399.27,1738.7
3008,286.94,721.61,332.11,398.05,1738.71
3012,286.94,721.61,332.11,398.05,1738.71
3016,286.94,721.61,332.11,399.27,1739.93
3020,286.94,721.61,332.11,398.05,1738.71
3024,285.71,721.61,332.11,398.05,1737.48
3028,286.94,722.83,332.11,399.27,1741.15
3032,285.71,721.61,333.33,398.05,1738.7
3036,286.94,721.61,333.33,399.27,1741.15
3040,286.94,721.61,332.11,399.27,1739.93
3044,286.94,721.61,332.11,399.27,1739.93
3048,286.94,722.83,332.11,399.27,1741.15
3052,286.94,721.61,330.89,401.71,1741.15
3056,286.94,719.17,330.89,400.49,1737.49
3060,285.71,721.61,332.11,400.49,1739.92
3064,285.71,721.61,332.11,399.27,1738.7
3068,286.94,720.39,330.89,399.27,1737.49
3072,286.94,721.61,332.11,400.49,1741.15
3076,286.94,720.39,330.89,399.27,1737.49
3080,286.94,721.61,332.11,400.49,1741.15
3084,286.94,721.61,333.33,398.05,1739.93
3088,288.16,721.61,330.89,400.49,1741.15
3092,286.94,721.61,332.11,399.27,1739.93
3096,286.94,720.39,332.11,399.27,1738.71
3100,286.94,721.61,330.89,399.27,1738.71
3104,286.94,721.61,332.11,399.27,1739.93
3108,285.71,721.61,330.89,399.27,1737.48
3112,286.94,721.61,332.11,399.27,1739.93
3116,286.94,721.61,332.11,400.49,1741.15
3120,286.94,720.39,332.11,400.49,1739.93
3124,288.16,721.61,333.33,400.49,1743.59
3128,286.94,716.73,330.89,404.15,1738.71
3132,288.16,716.73,330.89,402.93,1738.71
3136,286.94,721.61,332.11,399.27,1739.93
3140,286.94,721.61,333.33,399.27,1741.15
3144,286.94,721.61,333.33,399.27,1741.15
3148,286.94,721.61,332.11,399.27,1739.93
3152,286.94,720.39,330.89,400.49,1738.71
3156,286.94,720.39,330.89,400.49,1738.71
3160,286.94,720.39,330.89,400.49,1738.71
3164,288.16,720.39,330.89,401.71,1741.15
3168,288.16,719.17,330.89,400.49,1738.71
3172,286.94,721.61,330.89,400.49,1739.93
3176,286.94,721.61,332.11,398.05,1738.71
3180,288.16,720.39,330.89,400.49,1739.93
3184,286.94,720.39,330.89,401.71,1739.93
3188,285.71,721.61,332.11,399.27,1738.7
3192,286.94,720.39,330.89,400.49,1738.71
3196,286.94,721.61,330.89,400.49,1739.93
3200,286.94,721.61,330.89,400.49,1739.93
3204,286.94,721.61,332.11,400.49,1741.15
3208,286.94,720.39,330.89,400.49,1738.71
3212,288.16,720.39,332.11,400.49,1741.15
3216,286.94,721.61,330.89,400.49,1739.93
3220,285.71,721.61,330.89,400.49,1738.7
3224,286.94,721.61,332.11,400.49,1741.15
3228,286.94,721.61,332.11,400.49,1741.15
3232,286.94,720.39,332.11,400.49,1739.93
3236,286.94,721.61,332.11,399.27,1739.93
3240,286.94,721.61,332.11,399.27,1739.93
3244,286.94,720.39,332.11,399.27,1738.71
3248,286.94,721.61,332.11,399.27,1739.93
3252,286.94,720.39,330.89,399.27,1737.49
3256,286.94,721.61,332.11,399.27,1739.93
3260,285.71,721.61,332.11,399.27,1738.7
3264,286.94,721.61,332.11,399.27,1739.93
3268,285.71,721.61,332.11,399.27,1738.7
3272,286.94,721.61,332.11,399.27,1739.93
3276,288.16,721.61,330.89,400.49,1741.15
3280,286.94,720.39,333.33,399.27,1739.93
3284,286.94,720.39,332.11,398.05,1737.49
3288,285.71,721.61,332.11,399.27,1738.7
3292,286.94,720.39,332.11,399.27,1738.71
3296,286.94,721.61,332.11,399.27,1739.93
3300,286.94,721.61,332.11,399.27,1739.93
3304,286.94,721.61,332.11,399.27,1739.93
3308,290.6,715.51,329.67,405.37,1741.15
3312,290.6,715.51,329.67,405.37,1741.15
3316,290.6,715.51,329.67,406.59,1742.37
3320,289.38,715.51,329.67,405.37,1739.93
3324,290.6,715.51,329.67,405.37,1741.15
3328,286.94,719.17,332.11,400.49,1738.71
3332,286.94,721.61,332.11,399.27,1739.93
3336,286.94,721.61,330.89,399.27,1738.71
3340,286.94,721.61,330.89,399.27,1738.71
3344,286.94,720.39,332.11,399.27,1738.71
3348,288.16,721.61,332.11,398.05,1739.93
3352,286.94,721.61,330.89,399.27,1738.71
3356,286.94,721.61,332.11,400.49,1741.15
3360,285.71,721.61,330.89,399.27,1737.48
3364,286.94,720.39,332.11,399.27,1738.71
3368,286.94,720.39,333.33,399.27,1739.93
3372,286.94,720.39,332.11,399.27,1738.71
3376,286.94,721.61,332.11,398.05,1738.71
3380,285.71,720.39,333.33,399.27,1738.7
3384,286.94,721.61,332.11,398.05,1738.71
3388,286.94,720.39,332.11,399.27,1738.71
3392,288.16,720.39,332.11,400.49,1741.15
3396,286.94,720.39,332.11,400.49,1739.93
3400,288.16,719.17,332.11,401.71,1741.15
3404,288.16,720.39,332.11,401.71,1742.37
3408,288.16,720.39,330.89,400.49,1739.93
3412,286.94,720.39,332.11,399.27,1738.71
3416,286.94,721.61,332.11,400.49,1741.15
3420,286.94,720.39,332.11,399.27,1738.71
3424,286.94,720.39,332.11,400.49,1739.93
3428,286.94,720.39,333.33,400.49,1741.15
3432,286.94,720.39,333.33,399.27,1739.93
3436,286.94,720.39,332.11,399.27,1738.71
3440,286.94,720.39,332.11,399.27,1738.71
3444,286.94,720.39,332.11,399.27,1738.71
3448,286.94,721.61,332.11,399.27,1739.93
3452,286.94,720.39,332.11,399.27,1738.71
3456,286.94,721.61,332.11,399.27,1739.93
3460,286.94,721.61,332.11,400.49,1741.15
3464,286.94,721.61,332.11,399.27,1739.93
3468,288.16,720.39,332.11,400.49,1741.15
3472,286.94,720.39,332.11,400.49,1739.93
3476,288.16,720.39,330.89,400.49,1739.93
3480,288.16,720.39,330.89,401.71,1741.15
3484,288.16,719.17,332.11,400.49,1739.93
3488,286.94,720.39,330.89,400.49,1738.71
3492,288.16,720.39,332.11,400.49,1741.15
3496,286.94,720.39,330.89,400.49,1738.71
3500,288.16,720.39,332.11,400.49,1741.15
3504,286.94,720.39,330.89,399.27,1737.49
3508,285.71,721.61,332.11,398.05,1737.48
3512,286.94,721.61,332.11,398.05,1738.71
3516,286.94,721.61,330.89,399.27,1738.71
3520,286.94,721.61,332.11,398.05,1738.71
3524,286.94,721.61,330.89,399.27,1738.71
3528,286.94,720.39,330.89,400.49,1738.71
3532,286.94,720.39,330.89,401.71,1739.93
3536,286.94,720.39,332.11,400.49,1739.93
3540,288.16,720.39,330.89,399.27,1738.71
3544,286.94,720.39,332.11,400.49,1739.93
3548,286.94,722.83,332.11,398.05,1739.93
3552,288.16,720.39,332.11,399.27,1739.93
3556,286.94,721.61,332.11,399.27,1739.93
3560,285.71,721.61,332.11,398.05,1737.48
3564,286.94,721.61,332.11,399.27,1739.93
3568,286.94,721.61,332.11,399.27,1739.93
3572,285.71,721.61,332.11,398.05,1737.48
3576,285.71,721.61,333.33,398.05,1738.7
3580,285.71,721.61,332.11,399.27,1738.7
3584,286.94,721.61,332.11,399.27,1739.93
3588,285.71,721.61,333.33,398.05,1738.7
3592,286.94,722.83,333.33,398.05,1741.15
3596,286.94,721.61,332.11,398.05,1738.71
3600,286.94,722.83,332.11,398.05,1739.93
3604,285.71,721.61,332.11,398.05,1737.48
3608,286.94,722.83,333.33,398.05,1741.15
3612,285.71,721.61,332.11,398.05,1737.48
3616,285.71,721.61,332.11,398.05,1737.48
3620,286.94,720.39,330.89,398.05,1736.27
3624,286.94,721.61,333.33,398.05,1739.93
3628,286.94,720.39,333.33,399.27,1739.93
3632,286.94,721.61,332.11,398.05,1738.71
3636,286.94,721.61,332.11,399.27,1739.93
3640,285.71,721.61,332.11,400.49,1739.92
3644,286.94,721.61,332.11,398.05,1738.71
3648,286.94,721.61,332.11,399.27,1739.93
3652,286.94,720.39,332.11,399.27,1738.71
3656,286.94,721.61,332.11,399.27,1739.93
3660,286.94,721.61,332.11,399.27,1739.93
3664,285.71,720.39,332.11,399.27,1737.48
3668,286.94,721.61,330.89,398.05,1737.49
3672,285.71,721.61,332.11,399.27,1738.7
3676,286.94,721.61,332.11,398.05,1738.71
3680,288.16,720.39,332.11,399.27,1739.93
3684,286.94,720.39,330.89,399.27,1737.49
3688,286.94,721.61,332.11,398.05,1738.71
3692,286.94,720.39,330.89,398.05,1736.27
3696,286.94,721.61,330.89,399.27,1738.71
3700,286.94,720.39,332.11,398.05,1737.49
3704,286.94,720.39,332.11,399.27,1738.71
3708,286.94,720.39,332.11,398.05,1737.49
3712,286.94,720.39,332.11,399.27,1738.71
3716,286.94,721.61,332.11,399.27,1739.93
3720,286.94,721.61,332.11,398.05,1738.71
3724,288.16,720.39,330.89,400.49,1739.93
3728,288.16,720.39,330.89,399.27,1738.71
3732,288.16,720.39,330.89,400.49,1739.93
3736,286.94,721.61,332.11,398.05,1738.71
3740,286.94,721.61,332.11,398.05,1738.71
3744,286.94,721.61,332.11,399.27,1739.93
3748,286.94,721.61,330.89,398.05,1737.49
3752,288.16,721.61,330.89,399.27,1739.93
3756,288.16,720.39,330.89,400.49,1739.93
3760,288.16,720.39,330.89,399.27,1738.71
3764,288.16,720.39,332.11,400.49,1741.15
3768,288.16,720.39,332.11,400.49,1741.15
3772,286.94,721.61,330.89,400.49,1739.93
3776,288.16,719.17,332.11,400.49,1739.93
3780,288.16,720.39,332.11,400.49,1741.15
3784,286.94,720.39,330.89,400.49,1738.71
3788,288.16,720.39,330.89,400.49,1739.93
3792,288.16,720.39,332.11,400.49,1741.15
3796,286.94,720.39,332.11,400.49,1739.93
3800,288.16,719.17,330.89,400.49,1738.71
3804,288.16,720.39,332.11,399.27,1739.93
3808,288.16,720.39,332.11,399.27,1739.93
3812,286.94,720.39,330.89,399.27,1737.49
3816,286.94,720.39,330.89,400.49,1738.71
3820,286.94,721.61,330.89,399.27,1738.71
3824,286.94,720.39,332.11,400.49,1739.93
3828,286.94,720.39,330.89,400.49,1738.71
3832,286.94,721.61,332.11,399.27,1739.93
3836,286.94,721.61,332.11,399.27,1739.93
3840,286.94,721.61,332.11,398.05,1738.71
3844,286.94,721.61,332.11,398.05,1738.71
3848,285.71,721.61,332.11,398.05,1737.48
3852,286.94,721.61,332.11,399.27,1739.93
3856,285.71,721.61,330.89,398.05,1736.26
3860,286.94,720.39,332.11,399.27,1738.71
3864,286.94,721.61,330.89,399.27,1738.71
3868,285.71,721.61,330.89,398.05,1736.26
3872,285.71,720.39,333.33,398.05,1737.48
3876,286.94,721.61,332.11,399.27,1739.93
3880,286.94,720.39,330.89,399.27,1737.49
3884,286.94,721.61,332.11,399.27,1739.93
3888,285.71,721.61,332.11,399.27,1738.7
3892,286.94,720.39,330.89,400.49,1738.71
3896,286.94,720.39,330.89,399.27,1737.49
3900,286.94,720.39,330.89,399.27,1737.49
3904,288.16,721.61,330.89,399.27,1739.93
3908,286.94,720.39,330.89,400.49,1738.71
3912,286.94,720.39,330.89,399.27,1737.49
3916,286.94,720.39,332.11,400.49,1739.93
3920,286.94,720.39,330.89,399.27,1737.49
3924,288.16,720.39,332.11,400.49,1741.15
3928,286.94,720.39,332.11,399.27,1738.71
3932,286.94,722.83,333.33,399.27,1742.37
3936,288.16,721.61,332.11,399.27,1741.15
3940,286.94,722.83,332.11,398.05,1739.93
3944,285.71,722.83,333.33,398.05,1739.92
3948,285.71,722.83,333.33,398.05,1739.92
3952,286.94,721.61,333.33,398.05,1739.93
3956,286.94,721.61,332.11,399.27,1739.93
3960,286.94,722.83,332.11,399.27,1741.15
3964,286.94,721.61,332.11,399.27,1739.93
3968,285.71,721.61,332.11,398.05,1737.48
3972,286.94,721.61,332.11,399.27,1739.93
3976,285.71,721.61,332.11,398.05,1737.48
3980,285.71,721.61,332.11,398.05,1737.48
3984,285.71,721.61,330.89,398.05,1736.26
3988,286.94,720.39,330.89,399.27,1737.49
3992,286.94,721.61,332.11,398.05,1738.71
3996,286.94,721.61,332.11,398.05,1738.71
4000,286.94,721.61,332.11,399.27,1739.93
4004,286.94,721.61,332.11,399.27,1739.93
4008,286.94,721.61,332.11,399.27,1739.93
4012,285.71,724.05,333.33,398.05,1741.14
4016,285.71,724.05,333.33,396.83,1739.92
4020,285.71,722.83,333.33,396.83,1738.7
4024,285.71,722.83,332.11,398.05,1738.7
4028,285.71,721.61,332.11,398.05,1737.48
4032,285.71,722.83,332.11,396.83,1737.48
4036,286.94,721.61,333.33,399.27,1741.15
4040,286.94,720.39,332.11,398.05,1737.49
4044,286.94,720.39,330.89,399.27,1737.49
4048,286.94,721.61,332.11,398.05,1738.71
4052,286.94,720.39,333.33,399.27,1739.93
4056,285.71,720.39,332.11,399.27,1737.48
4060,285.71,721.61,333.33,398.05,1738.7
4064,285.71,721.61,333.33,398.05,1738.7
4068,286.94,721.61,332.11,398.05,1738.71
4072,285.71,721.61,333.33,399.27,1739.92
4076,286.94,720.39,332.11,398.05,1737.49
4080,285.71,721.61,333.33,399.27,1739.92
4084,286.94,721.61,333.33,398.05,1739.93
4088,286.94,720.39,333.33,399.27,1739.93
4092,286.94,721.61,333.33,398.05,1739.93
4096,286.94,721.61,333.33,399.27,1741.15
4100,286.94,720.39,332.11,399.27,1738.71
4104,285.71,720.39,332.11,399.27,1737.48
4108,286.94,721.61,332.11,399.27,1739.93
4112,286.94,721.61,332.11,399.27,1739.93
4116,286.94,721.61,332.11,399.27,1739.93
4120,286.94,721.61,333.33,398.05,1739.93
4124,286.94,721.61,333.33,398.05,1739.93
4128,285.71,722.83,332.11,398.05,1738.7
4132,286.94,721.61,332.11,398.05,1738.71
4136,286.94,721.61,332.11,398.05,1738.71
4140,286.94,722.83,332.11,398.05,1739.93
4144,286.94,721.61,332.11,398.05,1738.71
4148,286.94,721.61,332.11,398.05,1738.71
4152,286.94,721.61,330.89,398.05,1737.49
4156,286.94,720.39,330.89,399.27,1737.49
4160,286.94,722.83,332.11,398.05,1739.93
4164,286.94,721.61,332.11,398.05,1738.71
4168,286.94,721.61,332.11,398.05,1738.71
4172,286.94,721.61,332.11,399.27,1739.93
4176,286.94,721.61,332.11,399.27,1739.93
4180,285.71,721.61,333.33,399.27,1739.92
4184,286.94,721.61,332.11,398.05,1738.71
4188,285.71,721.61,332.11,399.27,1738.7
4192,286.94,721.61,332.11,399.27,1739.93
4196,285.71,721.61,332.11,399.27,1738.7
4200,285.71,722.83,333.33,396.83,1738.7
4204,285.71,722.83,333.33,398.05,1739.92
4208,285.71,721.61,333.33,396.83,1737.48
4212,286.94,721.61,332.11,398.05,1738.71
4216,285.71,721.61,332.11,398.05,1737.48
4220,285.71,721.61,332.11,399.27,1738.7
4224,285.71,720.39,332.11,398.05,1736.26
4228,286.94,721.61,332.11,399.27,1739.93
4232,286.94,721.61,332.11,398.05,1738.71
4236,286.94,721.61,332.11,398.05,1738.71
4240,286.94,721.61,330.89,398.05,1737.49
4244,285.71,721.61,333.33,399.27,1739.92
4248,285.71,721.61,333.33,399.27,1739.92
4252,285.71,722.83,332.11,399.27,1739.92
4256,285.71,721.61,332.11,398.05,1737.48
4260,286.94,721.61,332.11,400.49,1741.15
4264,286.94,721.61,332.11,399.27,1739.93
4268,285.71,721.61,332.11,399.27,1738.7
4272,286.94,721.61,332.11,399.27,1739.93
4276,285.71,721.61,332.11,399.27,1738.7
4280,286.94,721.61,332.11,399.27,1739.93
4284,285.71,721.61,333.33,398.05,1738.7
4288,285.71,721.61,332.11,399.27,1738.7
4292,286.94,721.61,332.11,399.27,1739.93
4296,285.71,721.61,332.11,398.05,1737.48
4300,285.71,721.61,330.89,399.27,1737.48
4304,286.94,722.83,332.11,399.27,1741.15
4308,286.94,721.61,332.11,399.27,1739.93
4312,285.71,721.61,332.11,398.05,1737.48
4316,286.94,721.61,332.11,398.05,1738.71
4320,286.94,721.61,332.11,398.05,1738.71
4324,285.71,722.83,332.11,398.05,1738.7
4328,285.71,722.83,333.33,396.83,1738.7
4332,285.71,724.05,333.33,396.83,1739.92
4336,285.71,722.83,333.33,398.05,1739.92
4340,285.71,724.05,332.11,396.83,1738.7
4344,285.71,724.05,333.33,395.6,1738.69
4348,285.71,722.83,332.11,396.83,1737.48
4352,286.94,721.61,332.11,398.05,1738.71
4356,286.94,722.83,330.89,398.05,1738.71
4360,286.94,721.61,333.33,398.05,1739.93
4364,285.71,721.61,332.11,398.05,1737.48
4368,286.94,721.61,332.11,396.83,1737.49
4372,286.94,721.61,332.11,399.27,1739.93
4376,286.94,722.83,332.11,399.27,1741.15
4380,285.71,722.83,332.11,399.27,1739.92
4384,286.94,721.61,332.11,399.27,1739.93
4388,286.94,721.61,330.89,399.27,1738.71
4392,286.94,721.61,330.89,398.05,1737.49
4396,285.71,722.83,330.89,398.05,1737.48
4400,286.94,722.83,332.11,399.27,1741.15
4404,286.94,722.83,332.11,398.05,1739.93
4408,286.94,722.83,332.11,398.05,1739.93
4412,285.71,722.83,332.11,398.05,1738.7
4416,285.71,722.83,333.33,398.05,1739.92
