"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
602,290.6,713.06,318.68,398.05,1720.39
603,290.6,714.29,319.9,399.27,1724.06
604,290.6,714.29,319.9,399.27,1724.06
605,290.6,714.29,319.9,399.27,1724.06
606,291.82,714.29,319.9,398.05,1724.06
607,291.82,714.29,319.9,399.27,1725.28
608,291.82,714.29,318.68,398.05,1722.84
609,291.82,713.06,318.68,399.27,1722.83
610,291.82,714.29,318.68,398.05,1722.84
611,291.82,714.29,319.9,399.27,1725.28
612,290.6,714.29,319.9,399.27,1724.06
613,291.82,714.29,318.68,399.27,1724.06
614,290.6,714.29,318.68,399.27,1722.84
615,290.6,713.06,319.9,399.27,1722.83
616,291.82,714.29,318.68,398.05,1722.84
617,291.82,714.29,318.68,399.27,1724.06
618,290.6,713.06,318.68,399.27,1721.61
619,290.6,714.29,318.68,399.27,1722.84
620,290.6,713.06,318.68,399.27,1721.61
621,291.82,714.29,318.68,399.27,1724.06
622,291.82,713.06,319.9,399.27,1724.05
623,291.82,714.29,319.9,398.05,1724.06
624,290.6,713.06,318.68,399.27,1721.61
625,291.82,714.29,318.68,399.27,1724.06
626,293.04,714.29,318.68,399.27,1725.28
627,291.82,714.29,318.68,400.49,1725.28
628,293.04,714.29,318.68,399.27,1725.28
629,293.04,714.29,318.68,398.05,1724.06
630,291.82,714.29,319.9,398.05,1724.06
631,291.82,714.29,319.9,399.27,1725.28
632,291.82,714.29,318.68,399.27,1724.06
633,291.82,714.29,319.9,399.27,1725.28
634,293.04,714.29,318.68,399.27,1725.28
635,293.04,714.29,319.9,399.27,1726.5
636,293.04,714.29,319.9,399.27,1726.5
637,291.82,715.51,318.68,399.27,1725.28
638,291.82,714.29,319.9,399.27,1725.28
639,291.82,714.29,318.68,399.27,1724.06
640,293.04,714.29,319.9,399.27,1726.5
641,291.82,714.29,319.9,399.27,1725.28
642,291.82,714.29,319.9,399.27,1725.28
643,293.04,713.06,319.9,399.27,1725.27
644,291.82,714.29,319.9,399.27,1725.28
645,293.04,714.29,318.68,399.27,1725.28
646,291.82,713.06,318.68,399.27,1722.83
647,293.04,713.06,319.9,398.05,1724.05
648,291.82,713.06,319.9,399.27,1724.05
649,291.82,714.29,318.68,398.05,1722.84
650,293.04,714.29,318.68,399.27,1725.28
651,291.82,714.29,318.68,399.27,1724.06
652,291.82,714.29,319.9,399.27,1725.28
653,291.82,714.29,319.9,399.27,1725.28
654,291.82,713.06,319.9,398.05,1722.83
655,293.04,714.29,319.9,399.27,1726.5
656,291.82,713.06,319.9,398.05,1722.83
657,291.82,714.29,318.68,399.27,1724.06
658,291.82,714.29,319.9,399.27,1725.28
659,291.82,714.29,319.9,399.27,1725.28
660,291.82,714.29,319.9,399.27,1725.28
661,291.82,714.29,319.9,399.27,1725.28
662,293.04,714.29,318.68,398.05,1724.06
663,291.82,714.29,319.9,399.27,1725.28
664,291.82,715.51,319.9,399.27,1726.5
665,291.82,714.29,319.9,399.27,1725.28
666,291.82,714.29,319.9,399.27,1725.28
667,291.82,713.06,319.9,399.27,1724.05
668,291.82,713.06,318.68,399.27,1722.83
669,293.04,714.29,319.9,399.27,1726.5
670,291.82,714.29,319.9,399.27,1725.28
671,291.82,713.06,319.9,399.27,1724.05
672,291.82,714.29,318.68,399.27,1724.06
673,291.82,714.29,319.9,399.27,1725.28
674,291.82,714.29,319.9,398.05,1724.06
675,291.82,714.29,319.9,398.05,1724.06
676,291.82,714.29,318.68,398.05,1722.84
677,291.82,714.29,318.68,398.05,1722.84
678,291.82,714.29,319.9,399.27,1725.28
679,291.82,714.29,318.68,399.27,1724.06
680,291.82,714.29,319.9,399.27,1725.28
681,291.82,713.06,319.9,398.05,1722.83
682,291.82,714.29,319.9,399.27,1725.28
683,291.82,714.29,318.68,399.27,1724.06
684,291.82,714.29,319.9,399.27,1725.28
685,291.82,714.29,318.68,398.05,1722.84
686,291.82,714.29,318.68,398.05,1722.84
687,291.82,714.29,318.68,398.05,1722.84
688,291.82,713.06,319.9,399.27,1724.05
689,291.82,714.29,318.68,399.27,1724.06
690,291.82,714.29,318.68,399.27,1724.06
691,291.82,714.29,319.9,399.27,1725.28
692,291.82,714.29,318.68,398.05,1722.84
693,290.6,713.06,318.68,399.27,1721.61
694,291.82,714.29,318.68,399.27,1724.06
695,291.82,714.29,318.68,399.27,1724.06
696,291.82,714.29,318.68,398.05,1722.84
697,291.82,714.29,318.68,399.27,1724.06
698,291.82,714.29,318.68,399.27,1724.06
699,291.82,714.29,319.9,399.27,1725.28
700,291.82,713.06,318.68,399.27,1722.83
701,291.82,714.29,318.68,399.27,1724.06
702,291.82,714.29,319.9,398.05,1724.06
703,291.82,714.29,319.9,399.27,1725.28
704,291.82,713.06,319.9,399.27,1724.05
705,291.82,714.29,319.9,399.27,1725.28
706,291.82,714.29,319.9,398.05,1724.06
707,291.82,714.29,319.9,399.27,1725.28
708,291.82,714.29,318.68,399.27,1724.06
709,290.6,714.29,319.9,399.27,1724.06
710,291.82,714.29,319.9,399.27,1725.28
711,290.6,710.62,318.68,400.49,1720.39
712,295.48,714.29,318.68,401.71,1730.16
713,295.48,713.06,317.46,399.27,1725.27
714,294.26,714.29,318.68,399.27,1726.5
715,290.6,713.06,318.68,399.27,1721.61
716,293.04,713.06,318.68,399.27,1724.05
717,290.6,713.06,317.46,398.05,1719.17
718,296.7,714.29,318.68,400.49,1730.16
719,291.82,714.29,318.68,400.49,1725.28
720,294.26,714.29,318.68,401.71,1728.94
721,290.6,714.29,318.68,399.27,1722.84
722,294.26,714.29,317.46,400.49,1726.5
723,295.48,715.51,319.9,401.71,1732.6
724,296.7,715.51,317.46,401.71,1731.38
725,296.7,714.29,318.68,401.71,1731.38
726,290.6,714.29,318.68,400.49,1724.06
727,291.82,714.29,318.68,399.27,1724.06
728,291.82,713.06,318.68,399.27,1722.83
729,291.82,714.29,318.68,401.71,1726.5
730,294.26,714.29,317.46,401.71,1727.72
731,295.48,714.29,318.68,401.71,1730.16
732,295.48,714.29,317.46,401.71,1728.94
733,297.92,714.29,318.68,401.71,1732.6
734,297.92,715.51,318.68,401.71,1733.82
735,296.7,715.51,317.46,400.49,1730.16
736,296.7,715.51,318.68,401.71,1732.6
737,296.7,714.29,318.68,400.49,1730.16
738,295.48,714.29,318.68,401.71,1730.16
739,295.48,714.29,318.68,401.71,1730.16
740,296.7,714.29,318.68,401.71,1731.38
741,294.26,714.29,318.68,401.71,1728.94
742,293.04,714.29,318.68,400.49,1726.5
743,290.6,714.29,317.46,400.49,1722.84
744,290.6,713.06,318.68,400.49,1722.83
745,291.82,714.29,318.68,401.71,1726.5
746,291.82,714.29,318.68,400.49,1725.28
747,291.82,714.29,318.68,401.71,1726.5
748,293.04,714.29,318.68,400.49,1726.5
749,293.04,714.29,318.68,401.71,1727.72
750,293.04,714.29,318.68,401.71,1727.72
751,293.04,714.29,318.68,401.71,1727.72
752,293.04,713.06,318.68,400.49,1725.27
753,294.26,714.29,318.68,401.71,1728.94
754,294.26,714.29,317.46,400.49,1726.5
755,294.26,714.29,318.68,400.49,1727.72
756,294.26,714.29,317.46,401.71,1727.72
757,294.26,714.29,318.68,401.71,1728.94
758,294.26,714.29,317.46,401.71,1727.72
759,294.26,715.51,319.9,402.93,1732.6
760,294.26,716.73,319.9,404.15,1735.04
761,295.48,715.51,319.9,402.93,1733.82
762,300.37,720.39,321.12,406.59,1748.47
763,295.48,724.05,329.67,415.14,1764.34
764,299.15,715.51,318.68,402.93,1736.27
765,294.26,717.95,323.57,412.7,1748.48
766,323.57,719.17,321.12,409.04,1772.9
767,300.37,715.51,323.57,406.59,1746.04
768,299.15,709.4,317.46,418.8,1744.81
769,301.59,721.61,324.79,412.7,1760.69
770,295.48,725.27,324.79,401.71,1747.25
771,293.04,739.93,305.25,413.92,1752.14
772,289.38,715.51,319.9,402.93,1727.72
773,300.37,711.84,321.12,409.04,1742.37
774,300.37,700.85,332.11,417.58,1750.91
775,312.58,708.18,327.23,422.47,1770.46
776,301.59,717.95,319.9,406.59,1746.03
777,300.37,706.96,321.12,429.79,1758.24
778,293.04,708.18,317.46,393.16,1711.84
779,296.7,724.05,322.34,395.6,1738.69
780,296.7,733.82,338.22,406.59,1775.33
781,291.82,738.71,335.78,411.48,1777.79
782,293.04,710.62,317.46,400.49,1721.61
783,293.04,724.05,324.79,399.27,1741.15
784,306.47,748.47,349.21,445.67,1849.82
785,297.92,716.73,317.46,412.7,1744.81
786,332.11,769.23,361.42,416.36,1879.12
787,290.6,715.51,319.9,401.71,1727.72
788,290.6,716.73,321.12,398.05,1726.5
789,289.38,714.29,318.68,400.49,1722.84
790,290.6,715.51,319.9,400.49,1726.5
791,291.82,714.29,316.24,400.49,1722.84
792,290.6,715.51,317.46,400.49,1724.06
793,290.6,714.29,318.68,400.49,1724.06
794,290.6,714.29,318.68,400.49,1724.06
795,291.82,713.06,318.68,399.27,1722.83
796,290.6,714.29,318.68,400.49,1724.06
797,290.6,713.06,318.68,400.49,1722.83
798,290.6,714.29,317.46,399.27,1721.62
799,289.38,713.06,317.46,399.27,1719.17
800,290.6,713.06,317.46,400.49,1721.61
801,290.6,714.29,318.68,399.27,1722.84
802,290.6,713.06,318.68,399.27,1721.61
803,290.6,713.06,317.46,400.49,1721.61
804,290.6,714.29,317.46,400.49,1722.84
805,290.6,714.29,318.68,400.49,1724.06
806,289.38,714.29,317.46,399.27,1720.4
807,290.6,714.29,318.68,400.49,1724.06
808,289.38,713.06,318.68,399.27,1720.39
809,290.6,713.06,317.46,400.49,1721.61
810,290.6,713.06,318.68,400.49,1722.83
811,290.6,714.29,318.68,401.71,1725.28
812,290.6,713.06,318.68,401.71,1724.05
813,289.38,714.29,318.68,400.49,1722.84
814,289.38,713.06,318.68,399.27,1720.39
815,289.38,713.06,318.68,400.49,1721.61
816,290.6,714.29,317.46,399.27,1721.62
817,290.6,714.29,318.68,399.27,1722.84
818,289.38,714.29,317.46,399.27,1720.4
819,290.6,714.29,318.68,399.27,1722.84
820,290.6,714.29,318.68,399.27,1722.84
821,290.6,714.29,318.68,400.49,1724.06
822,290.6,713.06,318.68,400.49,1722.83
823,290.6,714.29,318.68,400.49,1724.06
824,290.6,713.06,318.68,400.49,1722.83
825,290.6,714.29,318.68,400.49,1724.06
826,293.04,720.39,317.46,398.05,1728.94
827,290.6,714.29,318.68,399.27,1722.84
828,290.6,715.51,321.12,400.49,1727.72
829,296.7,711.84,324.79,415.14,1748.47
830,324.79,789.99,340.66,411.48,1866.92
831,311.36,765.57,328.45,415.14,1820.52
832,323.57,783.88,358.97,424.91,1891.33
833,307.69,780.22,338.22,426.13,1852.26
834,293.04,721.61,318.68,399.27,1732.6
835,294.26,720.39,322.34,407.81,1744.8
836,290.6,702.08,315.02,404.15,1711.85
837,283.27,717.95,302.81,390.72,1694.75
838,297.92,721.61,338.22,413.92,1771.67
839,308.91,746.03,343.1,398.05,1796.09
840,290.6,732.6,346.76,388.28,1758.24
841,294.26,741.15,347.99,396.83,1780.23
842,299.15,746.03,354.09,405.37,1804.64
843,293.04,744.81,351.65,407.81,1797.31
844,306.47,772.89,357.75,415.14,1852.25
845,289.38,719.17,319.9,400.49,1728.94
846,295.48,713.06,316.24,382.17,1706.95
847,290.6,715.51,322.34,402.93,1731.38
848,291.82,763.13,340.66,415.14,1810.75
849,319.9,750.92,356.53,429.79,1857.14
850,293.04,719.17,318.68,401.71,1732.6
851,290.6,714.29,319.9,399.27,1724.06
852,289.38,715.51,319.9,400.49,1725.28
853,289.38,714.29,319.9,400.49,1724.06
854,290.6,715.51,319.9,400.49,1726.5
855,290.6,715.51,318.68,400.49,1725.28
856,289.38,715.51,318.68,400.49,1724.06
857,290.6,715.51,318.68,400.49,1725.28
858,290.6,715.51,319.9,399.27,1725.28
859,290.6,714.29,318.68,400.49,1724.06
860,290.6,714.29,318.68,400.49,1724.06
861,289.38,715.51,319.9,400.49,1725.28
862,289.38,715.51,318.68,400.49,1724.06
863,290.6,715.51,319.9,400.49,1726.5
864,289.38,714.29,319.9,399.27,1722.84
865,289.38,715.51,318.68,399.27,1722.84
866,290.6,714.29,318.68,399.27,1722.84
867,290.6,715.51,318.68,399.27,1724.06
868,289.38,714.29,318.68,400.49,1722.84
869,290.6,715.51,318.68,399.27,1724.06
870,290.6,715.51,319.9,400.49,1726.5
871,290.6,714.29,318.68,399.27,1722.84
872,290.6,714.29,319.9,399.27,1724.06
873,290.6,715.51,318.68,399.27,1724.06
874,290.6,714.29,318.68,399.27,1722.84
875,289.38,714.29,318.68,400.49,1722.84
876,290.6,715.51,318.68,399.27,1724.06
877,290.6,715.51,318.68,400.49,1725.28
878,289.38,714.29,319.9,400.49,1724.06
879,290.6,715.51,318.68,399.27,1724.06
880,290.6,715.51,318.68,400.49,1725.28
881,289.38,714.29,319.9,399.27,1722.84
882,289.38,715.51,319.9,400.49,1725.28
883,290.6,715.51,318.68,400.49,1725.28
884,290.6,715.51,318.68,399.27,1724.06
885,290.6,714.29,318.68,400.49,1724.06
886,290.6,714.29,318.68,400.49,1724.06
887,290.6,715.51,318.68,399.27,1724.06
888,289.38,715.51,319.9,400.49,1725.28
889,289.38,715.51,319.9,400.49,1725.28
890,289.38,715.51,318.68,399.27,1722.84
891,289.38,715.51,318.68,399.27,1722.84
892,290.6,715.51,319.9,399.27,1725.28
893,290.6,714.29,318.68,400.49,1724.06
894,290.6,715.51,318.68,400.49,1725.28
895,290.6,714.29,318.68,400.49,1724.06
896,290.6,714.29,318.68,400.49,1724.06
897,290.6,715.51,318.68,400.49,1725.28
898,289.38,715.51,318.68,400.49,1724.06
899,289.38,715.51,318.68,399.27,1722.84
900,290.6,715.51,319.9,400.49,1726.5
901,290.6,715.51,318.68,399.27,1724.06
902,290.6,715.51,318.68,400.49,1725.28
903,289.38,715.51,318.68,400.49,1724.06
904,290.6,715.51,318.68,399.27,1724.06
905,290.6,715.51,318.68,400.49,1725.28
906,290.6,715.51,318.68,399.27,1724.06
907,290.6,715.51,318.68,400.49,1725.28
908,290.6,715.51,318.68,399.27,1724.06
909,290.6,715.51,318.68,399.27,1724.06
910,290.6,715.51,318.68,400.49,1725.28
911,290.6,715.51,318.68,399.27,1724.06
912,290.6,714.29,318.68,399.27,1722.84
913,290.6,715.51,319.9,400.49,1726.5
914,290.6,714.29,318.68,400.49,1724.06
915,289.38,715.51,318.68,399.27,1722.84
916,290.6,715.51,318.68,399.27,1724.06
917,290.6,714.29,318.68,400.49,1724.06
918,290.6,715.51,318.68,399.27,1724.06
919,290.6,714.29,318.68,400.49,1724.06
920,290.6,714.29,318.68,400.49,1724.06
921,289.38,715.51,318.68,399.27,1722.84
922,290.6,715.51,318.68,400.49,1725.28
923,290.6,714.29,318.68,400.49,1724.06
924,290.6,714.29,318.68,399.27,1722.84
925,290.6,715.51,318.68,399.27,1724.06
926,290.6,714.29,318.68,399.27,1722.84
927,289.38,714.29,318.68,400.49,1722.84
928,289.38,715.51,318.68,400.49,1724.06
929,290.6,714.29,318.68,400.49,1724.06
930,290.6,714.29,318.68,399.27,1722.84
931,290.6,714.29,318.68,400.49,1724.06
932,289.38,714.29,318.68,400.49,1722.84
933,289.38,714.29,318.68,400.49,1722.84
934,290.6,714.29,318.68,400.49,1724.06
935,289.38,714.29,318.68,400.49,1722.84
936,290.6,714.29,318.68,399.27,1722.84
937,290.6,715.51,318.68,400.49,1725.28
938,290.6,714.29,318.68,399.27,1722.84
939,290.6,715.51,318.68,399.27,1724.06
940,289.38,715.51,318.68,400.49,1724.06
941,290.6,716.73,318.68,400.49,1726.5
942,290.6,715.51,318.68,400.49,1725.28
943,290.6,715.51,318.68,400.49,1725.28
944,290.6,714.29,318.68,399.27,1722.84
945,290.6,715.51,319.9,399.27,1725.28
946,290.6,715.51,319.9,400.49,1726.5
947,290.6,715.51,318.68,400.49,1725.28
948,290.6,715.51,318.68,399.27,1724.06
949,290.6,715.51,318.68,399.27,1724.06
950,290.6,715.51,318.68,400.49,1725.28
951,290.6,715.51,318.68,399.27,1724.06
952,290.6,716.73,318.68,399.27,1725.28
953,290.6,715.51,318.68,400.49,1725.28
954,290.6,715.51,319.9,400.49,1726.5
955,290.6,715.51,318.68,400.49,1725.28
956,289.38,715.51,318.68,399.27,1722.84
957,290.6,715.51,318.68,399.27,1724.06
958,290.6,715.51,319.9,399.27,1725.28
959,289.38,715.51,318.68,399.27,1722.84
960,289.38,715.51,318.68,400.49,1724.06
961,290.6,715.51,318.68,399.27,1724.06
962,289.38,715.51,318.68,400.49,1724.06
963,290.6,715.51,319.9,400.49,1726.5
964,289.38,714.29,318.68,400.49,1722.84
965,289.38,715.51,319.9,400.49,1725.28
966,289.38,715.51,318.68,400.49,1724.06
967,289.38,715.51,318.68,400.49,1724.06
968,289.38,715.51,318.68,400.49,1724.06
969,289.38,715.51,318.68,400.49,1724.06
970,289.38,715.51,318.68,399.27,1722.84
971,290.6,715.51,319.9,400.49,1726.5
972,289.38,715.51,318.68,400.49,1724.06
973,290.6,715.51,318.68,399.27,1724.06
974,289.38,715.51,317.46,400.49,1722.84
975,289.38,715.51,318.68,400.49,1724.06
976,289.38,715.51,319.9,400.49,1725.28
977,290.6,714.29,318.68,399.27,1722.84
978,289.38,714.29,319.9,399.27,1722.84
979,289.38,715.51,318.68,400.49,1724.06
980,290.6,715.51,318.68,400.49,1725.28
981,289.38,715.51,318.68,399.27,1722.84
982,290.6,715.51,318.68,400.49,1725.28
983,290.6,714.29,318.68,400.49,1724.06
984,290.6,714.29,319.9,400.49,1725.28
985,290.6,714.29,318.68,400.49,1724.06
986,289.38,714.29,317.46,400.49,1721.62
987,290.6,714.29,318.68,400.49,1724.06
988,290.6,714.29,318.68,400.49,1724.06
989,290.6,715.51,317.46,400.49,1724.06
990,290.6,714.29,318.68,400.49,1724.06
991,290.6,714.29,318.68,400.49,1724.06
992,290.6,715.51,318.68,400.49,1725.28
993,290.6,714.29,318.68,399.27,1722.84
994,290.6,715.51,318.68,400.49,1725.28
995,289.38,714.29,318.68,400.49,1722.84
996,290.6,715.51,319.9,400.49,1726.5
997,290.6,715.51,318.68,400.49,1725.28
998,289.38,714.29,319.9,399.27,1722.84
999,290.6,714.29,318.68,399.27,1722.84
1000,290.6,714.29,318.68,399.27,1722.84
1001,290.6,714.29,318.68,400.49,1724.06
1002,290.6,714.29,318.68,400.49,1724.06
1003,290.6,714.29,319.9,399.27,1724.06
1004,289.38,714.29,318.68,400.49,1722.84
1005,290.6,714.29,318.68,401.71,1725.28
1006,290.6,714.29,318.68,400.49,1724.06
1007,290.6,713.06,318.68,400.49,1722.83
1008,290.6,714.29,318.68,400.49,1724.06
1009,290.6,713.06,317.46,400.49,1721.61
1010,289.38,714.29,318.68,400.49,1722.84
1011,289.38,714.29,318.68,401.71,1724.06
1012,290.6,714.29,318.68,400.49,1724.06
1013,290.6,714.29,318.68,400.49,1724.06
1014,289.38,714.29,319.9,400.49,1724.06
1015,290.6,714.29,318.68,399.27,1722.84
1016,289.38,714.29,318.68,399.27,1721.62
1017,289.38,714.29,318.68,400.49,1722.84
1018,289.38,714.29,319.9,399.27,1722.84
1019,290.6,715.51,318.68,400.49,1725.28
1020,290.6,714.29,317.46,399.27,1721.62
1021,290.6,714.29,318.68,399.27,1722.84
1022,290.6,715.51,319.9,398.05,1724.06
1023,290.6,715.51,318.68,399.27,1724.06
1024,290.6,715.51,318.68,398.05,1722.84
1025,290.6,715.51,319.9,399.27,1725.28
1026,290.6,714.29,319.9,398.05,1722.84
1027,290.6,715.51,318.68,399.27,1724.06
1028,289.38,714.29,318.68,398.05,1720.4
1029,290.6,715.51,318.68,398.05,1722.84
1030,290.6,714.29,318.68,398.05,1721.62
1031,289.38,715.51,318.68,399.27,1722.84
1032,290.6,715.51,318.68,398.05,1722.84
1033,290.6,715.51,318.68,398.05,1722.84
1034,289.38,716.73,318.68,396.83,1721.62
1035,289.38,714.29,317.46,399.27,1720.4
1036,290.6,715.51,318.68,396.83,1721.62
1037,289.38,716.73,318.68,399.27,1724.06
1038,290.6,714.29,318.68,400.49,1724.06
1039,290.6,713.06,317.46,400.49,1721.61
1040,290.6,714.29,317.46,400.49,1722.84
1041,290.6,713.06,318.68,399.27,1721.61
1042,290.6,714.29,318.68,399.27,1722.84
1043,290.6,714.29,317.46,400.49,1722.84
1044,290.6,714.29,318.68,399.27,1722.84
1045,289.38,714.29,317.46,399.27,1720.4
1046,290.6,714.29,317.46,399.27,1721.62
1047,290.6,714.29,318.68,400.49,1724.06
1048,290.6,714.29,317.46,399.27,1721.62
1049,290.6,713.06,318.68,400.49,1722.83
1050,290.6,713.06,317.46,400.49,1721.61
1051,290.6,714.29,317.46,400.49,1722.84
1052,290.6,714.29,318.68,400.49,1724.06
1053,290.6,714.29,317.46,400.49,1722.84
1054,290.6,713.06,318.68,399.27,1721.61
1055,290.6,714.29,318.68,399.27,1722.84
1056,290.6,714.29,317.46,399.27,1721.62
1057,290.6,714.29,318.68,400.49,1724.06
1058,290.6,714.29,316.24,399.27,1720.4
1059,290.6,714.29,318.68,399.27,1722.84
1060,290.6,714.29,317.46,399.27,1721.62
1061,290.6,714.29,317.46,399.27,1721.62
1062,290.6,714.29,317.46,399.27,1721.62
1063,289.38,714.29,318.68,399.27,1721.62
1064,289.38,714.29,318.68,399.27,1721.62
1065,290.6,714.29,317.46,400.49,1722.84
1066,290.6,714.29,317.46,399.27,1721.62
1067,289.38,714.29,317.46,399.27,1720.4
1068,289.38,714.29,318.68,400.49,1722.84
1069,290.6,714.29,317.46,399.27,1721.62
1070,290.6,713.06,317.46,399.27,1720.39
1071,290.6,713.06,317.46,399.27,1720.39
1072,290.6,714.29,317.46,399.27,1721.62
1073,289.38,713.06,316.24,399.27,1717.95
1074,290.6,714.29,317.46,399.27,1721.62
1075,290.6,713.06,317.46,399.27,1720.39
1076,290.6,713.06,317.46,399.27,1720.39
1077,290.6,713.06,317.46,399.27,1720.39
1078,290.6,713.06,318.68,399.27,1721.61
1079,290.6,714.29,316.24,399.27,1720.4
1080,290.6,713.06,317.46,399.27,1720.39
1081,290.6,713.06,317.46,399.27,1720.39
1082,290.6,713.06,317.46,399.27,1720.39
1083,290.6,713.06,317.46,399.27,1720.39
1084,290.6,713.06,317.46,399.27,1720.39
1085,290.6,713.06,317.46,399.27,1720.39
1086,290.6,714.29,317.46,399.27,1721.62
1087,290.6,711.84,317.46,400.49,1720.39
1088,290.6,713.06,317.46,399.27,1720.39
1089,290.6,713.06,317.46,399.27,1720.39
1090,290.6,713.06,317.46,399.27,1720.39
1091,290.6,713.06,317.46,398.05,1719.17
1092,290.6,713.06,317.46,399.27,1720.39
1093,289.38,713.06,317.46,399.27,1719.17
1094,290.6,713.06,317.46,399.27,1720.39
1095,289.38,711.84,318.68,399.27,1719.17
1096,290.6,711.84,316.24,399.27,1717.95
1097,289.38,713.06,317.46,399.27,1719.17
1098,290.6,711.84,316.24,399.27,1717.95
1099,290.6,713.06,317.46,399.27,1720.39
1100,290.6,713.06,316.24,399.27,1719.17
1101,290.6,713.06,317.46,399.27,1720.39
1102,290.6,711.84,317.46,400.49,1720.39
1103,290.6,713.06,317.46,399.27,1720.39
1104,290.6,713.06,316.24,399.27,1719.17
1105,290.6,711.84,316.24,400.49,1719.17
1106,290.6,711.84,316.24,399.27,1717.95
1107,290.6,711.84,316.24,398.05,1716.73
1108,290.6,711.84,317.46,399.27,1719.17
1109,290.6,713.06,316.24,399.27,1719.17
1110,290.6,711.84,316.24,399.27,1717.95
1111,290.6,711.84,316.24,399.27,1717.95
1112,289.38,711.84,317.46,399.27,1717.95
1113,289.38,711.84,316.24,399.27,1716.73
1114,290.6,711.84,316.24,400.49,1719.17
1115,291.82,711.84,316.24,399.27,1719.17
1116,290.6,713.06,316.24,399.27,1719.17
1117,290.6,713.06,316.24,399.27,1719.17
1118,290.6,713.06,316.24,399.27,1719.17
1119,289.38,713.06,316.24,400.49,1719.17
1120,290.6,713.06,316.24,399.27,1719.17
1121,290.6,713.06,316.24,399.27,1719.17
1122,290.6,713.06,317.46,398.05,1719.17
1123,290.6,711.84,317.46,399.27,1719.17
1124,290.6,713.06,317.46,399.27,1720.39
1125,290.6,713.06,316.24,399.27,1719.17
1126,290.6,711.84,316.24,399.27,1717.95
1127,291.82,711.84,316.24,399.27,1719.17
1128,290.6,711.84,316.24,398.05,1716.73
1129,290.6,711.84,317.46,399.27,1719.17
1130,290.6,711.84,317.46,399.27,1719.17
1131,290.6,711.84,316.24,399.27,1717.95
1132,289.38,711.84,316.24,399.27,1716.73
1133,290.6,711.84,316.24,399.27,1717.95
1134,290.6,713.06,316.24,399.27,1719.17
1135,290.6,713.06,316.24,399.27,1719.17
1136,290.6,713.06,317.46,399.27,1720.39
1137,290.6,711.84,317.46,398.05,1717.95
1138,290.6,713.06,317.46,398.05,1719.17
1139,290.6,711.84,317.46,399.27,1719.17
1140,290.6,711.84,317.46,399.27,1719.17
1141,290.6,711.84,317.46,399.27,1719.17
1142,290.6,711.84,317.46,398.05,1717.95
1143,289.38,711.84,316.24,398.05,1715.51
1144,290.6,711.84,316.24,398.05,1716.73
1145,289.38,713.06,316.24,399.27,1717.95
1146,290.6,711.84,316.24,399.27,1717.95
